timestamp,buy_from,sell_to,buy_price,sell_price,amount_usd,profit_usd,balance_usd,fees_paid_usd
2025-03-12T18:30:00,binance,coinbase,82327.69,82625.64,10000,16.13,19937.76,20.0262
2025-03-12T21:35:00,coinbase,binance,83068.08,83323.44,10000,10.69,19948.45,20.0207
2025-03-12T21:45:00,coinbase,binance,83026.35,83306.67,10000,13.71,19962.16,20.0237
2025-03-13T12:40:00,binance,coinbase,82726.52,82983.19,10000,10.97,19973.13,20.021
2025-03-13T12:50:00,coinbase,binance,82554.77,82860.25,10000,16.94,19990.07,20.027
2025-03-13T13:00:00,binance,coinbase,82573.81,82828.0,10000,10.73,20000.8,20.0208
2025-03-13T13:55:00,coinbase,binance,81744.41,81993.55,10000,10.43,20011.23,20.0204
2025-03-13T14:05:00,coinbase,binance,81880.94,82135.03,10000,10.98,20022.21,20.021
2025-03-13T14:45:00,coinbase,binance,81912.38,82167.54,10000,11.1,20033.31,20.0211
2025-03-13T15:20:00,binance,coinbase,81522.6,81781.15,10000,11.66,20044.97,20.0217
2025-03-13T15:25:00,coinbase,binance,81550.0,81836.35,10000,15.05,20060.02,20.0251
2025-03-13T15:35:00,coinbase,binance,81054.06,81386.05,10000,20.89,20080.91,20.0309
2025-03-13T15:55:00,coinbase,binance,81013.84,81299.95,10000,15.26,20096.17,20.0253
2025-03-13T16:40:00,coinbase,binance,80985.43,81262.02,10000,14.09,20110.26,20.0241
2025-03-13T17:20:00,coinbase,binance,80259.25,80508.56,10000,11.01,20121.27,20.021
2025-03-13T19:35:00,coinbase,binance,80369.81,80682.38,10000,18.82,20140.09,20.0289
2025-03-13T21:05:00,coinbase,binance,80468.79,80743.09,10000,14.03,20154.12,20.0241
2025-03-13T21:25:00,binance,coinbase,80328.6,80595.15,10000,13.13,20167.25,20.0231
2025-03-13T21:35:00,binance,coinbase,80328.6,80601.19,10000,13.88,20181.13,20.0239
2025-03-13T23:20:00,coinbase,binance,81158.35,81426.5,10000,12.98,20194.11,20.023
2025-03-14T00:00:00,coinbase,binance,80948.02,81227.25,10000,14.44,20208.55,20.0245
2025-03-14T00:40:00,binance,coinbase,81232.3,81491.57,10000,11.86,20220.41,20.0219
2025-03-14T00:45:00,binance,coinbase,81239.26,81486.89,10000,10.43,20230.84,20.0205
2025-03-14T14:20:00,binance,coinbase,82643.61,82977.35,10000,20.31,20251.15,20.0303
2025-03-14T14:55:00,binance,coinbase,83230.36,83527.61,10000,15.65,20266.81,20.0257
2025-03-14T17:40:00,coinbase,binance,84232.1,84485.17,10000,9.99,20276.8,20.02
2025-03-14T18:15:00,coinbase,binance,84352.15,84651.46,10000,15.42,20292.22,20.0254
2025-03-14T20:05:00,coinbase,binance,84409.89,84691.9,10000,13.35,20305.58,20.0234
2025-03-15T02:10:00,binance,coinbase,84131.77,84402.67,10000,12.15,20317.72,20.0222
2025-03-15T04:15:00,coinbase,binance,84313.89,84597.7,10000,13.6,20331.32,20.0236
2025-03-16T12:15:00,coinbase,binance,82472.99,82736.46,10000,11.89,20343.22,20.0219
2025-03-16T12:35:00,coinbase,binance,82661.52,82924.65,10000,11.78,20355.0,20.0218
2025-03-16T17:00:00,binance,coinbase,83501.54,83909.63,10000,28.78,20383.78,20.0388
2025-03-16T17:10:00,coinbase,binance,83808.98,84082.66,10000,12.6,20396.38,20.0226
2025-03-17T12:55:00,coinbase,binance,83031.62,83303.44,10000,12.68,20409.06,20.0227
2025-03-17T13:00:00,coinbase,binance,82870.88,83158.46,10000,14.64,20423.7,20.0247
2025-03-17T13:55:00,coinbase,binance,83014.01,83266.15,10000,10.32,20434.03,20.0203
2025-03-17T14:00:00,coinbase,binance,82809.78,83074.73,10000,11.94,20445.97,20.022
2025-03-17T14:55:00,coinbase,binance,82903.97,83167.19,10000,11.7,20457.66,20.0217
2025-03-17T16:40:00,coinbase,binance,83229.21,83497.04,10000,12.13,20469.79,20.0221
2025-03-17T17:20:00,binance,coinbase,83657.6,83933.96,10000,12.98,20482.77,20.023
2025-03-17T19:40:00,binance,coinbase,84328.39,84582.99,10000,10.14,20492.91,20.0202
2025-03-17T21:50:00,binance,coinbase,83918.01,84199.98,10000,13.54,20506.45,20.0236
2025-03-17T22:30:00,binance,coinbase,83992.99,84244.98,10000,9.95,20516.4,20.02
2025-03-18T01:15:00,coinbase,binance,83356.17,83677.69,10000,18.5,20534.91,20.0285
2025-03-18T01:40:00,coinbase,binance,83051.39,83324.29,10000,12.8,20547.71,20.0228
2025-03-18T02:30:00,binance,coinbase,83220.89,83525.36,10000,16.52,20564.24,20.0265
2025-03-18T15:40:00,coinbase,binance,81869.23,82147.09,10000,13.88,20578.12,20.0239
2025-03-18T18:25:00,coinbase,binance,81339.97,81590.21,10000,10.71,20588.83,20.0207
2025-03-19T18:35:00,coinbase,binance,84410.77,84682.43,10000,12.13,20600.96,20.0222
2025-03-19T21:30:00,binance,coinbase,85512.62,85827.21,10000,16.73,20617.68,20.0268
2025-03-19T22:05:00,binance,coinbase,85517.33,85800.0,10000,13.0,20630.68,20.023
2025-03-19T22:30:00,binance,coinbase,85625.21,85944.16,10000,17.19,20647.87,20.0272
2025-03-19T22:35:00,binance,coinbase,85727.51,85993.13,10000,10.93,20658.8,20.021
2025-03-19T23:00:00,binance,coinbase,86103.76,86408.88,10000,15.38,20674.18,20.0254
2025-03-19T23:05:00,binance,coinbase,86103.76,86413.19,10000,15.88,20690.05,20.0259
2025-03-20T00:45:00,coinbase,binance,86074.0,86332.57,10000,9.99,20700.04,20.02
2025-03-20T01:35:00,coinbase,binance,85958.11,86239.46,10000,12.68,20712.72,20.0227
2025-03-20T02:35:00,binance,coinbase,85703.33,85961.9,10000,10.12,20722.84,20.0201
2025-03-20T02:50:00,binance,coinbase,85788.45,86121.33,10000,18.73,20741.57,20.0288
2025-03-20T02:55:00,binance,coinbase,85800.95,86095.41,10000,14.26,20755.83,20.0243
2025-03-20T03:05:00,binance,coinbase,85813.78,86140.56,10000,18.01,20773.85,20.028
2025-03-20T05:45:00,binance,coinbase,85468.64,85745.27,10000,12.31,20786.16,20.0223
2025-03-20T13:20:00,coinbase,binance,85108.3,85389.1,10000,12.94,20799.09,20.023
2025-03-20T23:00:00,coinbase,binance,83982.08,84236.09,10000,10.2,20809.29,20.0202
2025-03-21T08:20:00,coinbase,binance,83794.37,84049.82,10000,10.43,20819.72,20.0205
2025-03-21T12:35:00,coinbase,binance,83849.98,84223.88,10000,24.51,20844.24,20.0345
2025-03-21T15:15:00,coinbase,binance,83714.07,84082.3,10000,23.91,20868.15,20.0339
2025-03-21T15:50:00,coinbase,binance,83591.58,83847.3,10000,10.54,20878.69,20.0206
2025-03-21T17:25:00,coinbase,binance,83754.97,84048.31,10000,14.96,20893.65,20.025
2025-03-21T17:30:00,coinbase,binance,83752.18,84045.96,10000,15.02,20908.67,20.025
2025-03-21T18:05:00,coinbase,binance,83963.87,84226.03,10000,11.17,20919.84,20.0212
2025-03-21T19:00:00,coinbase,binance,83997.11,84299.31,10000,15.92,20935.75,20.0259
2025-03-21T19:30:00,coinbase,binance,83948.0,84285.28,10000,20.11,20955.86,20.0301
2025-03-24T07:35:00,coinbase,binance,86764.57,87025.94,10000,10.07,20965.93,20.0201
2025-03-25T13:50:00,binance,coinbase,87194.72,87492.77,10000,14.12,20980.06,20.0241
2025-03-26T20:10:00,binance,coinbase,86622.45,86935.17,10000,16.04,20996.1,20.0261
2025-03-28T05:10:00,coinbase,binance,86052.31,86350.4,10000,14.58,21010.68,20.0246
2025-03-28T05:15:00,coinbase,binance,86001.61,86274.39,10000,11.66,21022.34,20.0217
2025-03-28T09:00:00,coinbase,binance,85129.32,85433.09,10000,15.62,21037.96,20.0256
2025-03-28T09:05:00,coinbase,binance,85122.72,85433.09,10000,16.4,21054.36,20.0264
2025-03-28T12:20:00,coinbase,binance,85209.37,85558.7,10000,20.92,21075.29,20.031
2025-03-28T12:35:00,coinbase,binance,84888.84,85229.59,10000,20.07,21095.36,20.0301
2025-03-28T14:00:00,coinbase,binance,84820.72,85087.73,10000,11.43,21106.78,20.0214
2025-03-28T14:05:00,coinbase,binance,84385.15,84652.79,10000,11.66,21118.45,20.0217
2025-03-28T16:05:00,coinbase,binance,83936.28,84324.67,10000,26.19,21144.64,20.0362
2025-03-29T12:00:00,coinbase,binance,82127.56,82375.42,10000,10.13,21154.77,20.0201
2025-03-29T18:15:00,binance,coinbase,82167.4,82418.36,10000,10.49,21165.26,20.0205
2025-04-02T14:05:00,coinbase,binance,85456.71,85759.91,10000,15.42,21180.68,20.0254
2025-04-02T15:35:00,binance,coinbase,86679.89,87215.19,10000,41.64,21222.32,20.0517
2025-04-02T18:35:00,binance,coinbase,86260.0,86535.85,10000,11.92,21234.24,20.0219
2025-04-02T20:40:00,coinbase,binance,85357.47,85622.15,10000,10.96,21245.2,20.021
2025-04-03T00:25:00,coinbase,binance,82957.41,83220.0,10000,11.6,21256.8,20.0216
2025-04-03T02:15:00,coinbase,binance,83381.68,83646.46,10000,11.7,21268.5,20.0217
2025-04-03T03:35:00,coinbase,binance,83452.91,83705.58,10000,10.23,21278.73,20.0202
2025-04-03T16:05:00,coinbase,binance,82051.72,82298.4,10000,10.01,21288.74,20.02
2025-04-03T16:50:00,coinbase,binance,81795.54,82150.54,10000,23.32,21312.07,20.0334
2025-04-04T13:45:00,coinbase,binance,82525.22,82881.19,10000,23.06,21335.13,20.0331
2025-04-04T16:40:00,coinbase,binance,83094.72,83361.66,10000,12.07,21347.2,20.0221
2025-04-04T18:00:00,coinbase,binance,84261.33,84537.66,10000,12.74,21359.94,20.0228
2025-04-05T15:35:00,coinbase,binance,82574.7,82865.88,10000,15.2,21375.14,20.0252
2025-04-05T21:55:00,coinbase,binance,82883.47,83140.68,10000,10.98,21386.12,20.021
2025-04-06T10:05:00,coinbase,binance,82818.66,83112.22,10000,15.39,21401.5,20.0254
2025-04-06T15:05:00,coinbase,binance,82477.01,82728.02,10000,10.38,21411.89,20.0204
2025-04-06T19:00:00,coinbase,binance,79012.45,79302.91,10000,16.7,21428.58,20.0267
2025-04-06T20:15:00,binance,coinbase,79396.97,79635.29,10000,9.97,21438.55,20.02
2025-04-06T22:10:00,coinbase,binance,78763.52,79026.32,10000,13.31,21451.86,20.0233
2025-04-07T05:10:00,coinbase,binance,77010.67,77246.52,10000,10.57,21462.43,20.0206
2025-04-07T07:40:00,coinbase,binance,75146.19,75416.79,10000,15.95,21478.38,20.026
2025-04-07T14:00:00,coinbase,binance,78038.35,78343.48,10000,19.03,21497.41,20.0291
2025-04-07T14:15:00,coinbase,binance,80211.42,80535.84,10000,20.37,21517.79,20.0304
2025-04-07T14:25:00,coinbase,binance,78055.34,78366.44,10000,19.79,21537.58,20.0298
2025-04-07T14:30:00,coinbase,binance,78268.69,78714.9,10000,36.91,21574.48,20.047
2025-04-07T15:25:00,coinbase,binance,77980.04,78285.63,10000,19.12,21593.6,20.0291
2025-04-07T15:55:00,coinbase,binance,78444.26,78790.54,10000,24.07,21617.67,20.0341
2025-04-07T19:35:00,coinbase,binance,78615.41,78864.52,10000,11.63,21629.3,20.0217
2025-04-08T08:05:00,coinbase,binance,79209.11,79549.46,10000,22.89,21652.19,20.0329
2025-04-08T09:55:00,coinbase,binance,78878.07,79130.62,10000,11.96,21664.16,20.022
2025-04-08T15:25:00,coinbase,binance,78164.02,78401.86,10000,10.38,21674.53,20.0204
2025-04-08T19:35:00,coinbase,binance,76495.08,76741.11,10000,12.11,21686.64,20.0221
2025-04-08T19:40:00,coinbase,binance,76370.17,76627.01,10000,13.57,21700.22,20.0236
2025-04-08T20:00:00,coinbase,binance,76635.85,76966.12,10000,23.02,21723.24,20.0331
2025-04-08T20:20:00,coinbase,binance,76593.42,76830.77,10000,10.94,21734.17,20.021
2025-04-08T23:30:00,coinbase,binance,76376.88,76608.46,10000,10.27,21744.44,20.0203
2025-04-08T23:50:00,coinbase,binance,76311.9,76601.85,10000,17.93,21762.37,20.028
2025-04-08T23:55:00,coinbase,binance,76251.64,76587.58,10000,23.98,21786.35,20.034
2025-04-09T04:00:00,coinbase,binance,75384.67,75717.01,10000,24.01,21810.36,20.034
2025-04-09T04:05:00,coinbase,binance,75233.13,75478.21,10000,12.52,21822.88,20.0225
2025-04-09T06:45:00,coinbase,binance,76919.86,77153.83,10000,10.37,21833.25,20.0204
2025-04-09T13:05:00,coinbase,binance,76807.25,77101.64,10000,18.26,21851.51,20.0283
2025-04-09T17:45:00,coinbase,binance,81306.09,81697.81,10000,28.09,21879.6,20.0381
2025-04-10T10:40:00,coinbase,binance,81566.01,81833.67,10000,12.76,21892.36,20.0228
2025-04-10T12:40:00,coinbase,binance,81784.84,82084.97,10000,16.63,21908.99,20.0267
2025-04-10T15:40:00,coinbase,binance,79159.21,79419.06,10000,12.77,21921.76,20.0228
2025-04-10T19:05:00,coinbase,binance,79449.99,79750.0,10000,17.7,21939.46,20.0277
2025-04-10T19:25:00,coinbase,binance,79293.88,79609.35,10000,19.72,21959.17,20.0297
